,HB_SOUTH_DAM,dew_point_temperature_S,temperature_S,HB_SOUTH_RTM,SOC,Net_Power_MW
2024-08-01 22:45:00,23.48,25.4,33.5,19.81,0.10000034879158648,-4.253591879832541e-07
2024-08-01 23:00:00,18.34,24.8,32.6,19.14,0.1000001496129133,-7.96714692719025e-07
2024-08-01 23:15:00,18.34,24.8,32.6,18.25,0.10000032968637895,7.202938626105215e-07
2024-08-01 23:30:00,18.34,24.8,32.6,17.59,0.10000066386611023,1.336718925104563e-06
2024-08-01 23:45:00,18.34,24.8,32.6,17.46,0.10000260537085014,7.766018959631804e-06
2024-08-02 00:00:00,18.39,24.7,31.4,16.72,0.10000962478192273,0.0
2024-08-02 00:15:00,18.39,24.7,31.4,15.8,0.10000968574423251,2.4384923913434164e-07
2024-08-02 00:30:00,18.39,24.7,31.4,15.01,0.10001008580823917,1.6002560266348276e-06
2024-08-02 00:45:00,18.39,24.7,31.4,14.31,0.12812530970059274,0.1124608955694143
2024-08-02 01:00:00,17.09,25.0,29.5,12.94,0.1874997138386527,0.23749761655223978
2024-08-02 01:15:00,17.09,25.0,29.5,12.58,0.2468746104093461,0.23749958628277368
2024-08-02 01:30:00,17.09,25.0,29.5,12.35,0.3062495625970094,0.23749980875065324
2024-08-02 01:45:00,17.09,25.0,29.5,12.19,0.3656245191812885,0.23749982633711642
2024-08-02 02:00:00,15.93,25.3,28.4,11.84,0.42499947827997847,0.2374998363947598
2024-08-02 02:15:00,15.93,25.3,28.4,11.69,0.4249994583185602,-7.984567318430891e-08
2024-08-02 02:30:00,15.93,25.3,28.4,12.03,0.4249994382321279,-8.034572918091953e-08
2024-08-02 02:45:00,15.93,25.3,28.4,12.1,0.424999417241472,-8.396262352050599e-08
2024-08-02 03:00:00,15.95,25.2,27.4,12.16,0.4249993956196164,-8.648742233496876e-08
2024-08-02 03:15:00,15.95,25.2,27.4,12.33,0.4843743550556848,0.23749983774427363
2024-08-02 03:30:00,15.95,25.2,27.4,12.31,0.543749309968531,0.23749981965138467
2024-08-02 03:45:00,15.95,25.2,27.4,12.33,0.6031242667946141,0.23749982730433228
2024-08-02 04:00:00,16.48,25.1,26.5,12.52,0.6624992257510856,0.23749983582588596
2024-08-02 04:15:00,16.48,25.1,26.5,13.0,0.7218741859751662,0.23749984089632248
2024-08-02 04:30:00,16.48,25.1,26.5,13.45,0.7812491572225071,0.2374998849893637
2024-08-02 04:45:00,16.48,25.1,26.5,14.08,0.8406240880380007,0.23749972326197444
2024-08-02 05:00:00,18.96,25.1,26.3,17.41,0.8999990094182913,0.23749968552116218
2024-08-02 05:15:00,18.96,25.1,26.3,18.09,0.8999990893431229,3.196993265675019e-07
2024-08-02 05:30:00,18.96,25.1,26.3,19.11,0.8999991635825506,2.9695771086579725e-07
2024-08-02 05:45:00,18.96,25.1,26.3,24.48,0.8999992147878888,2.0482135276722602e-07
2024-08-02 06:00:00,19.14,25.2,26.2,20.07,0.8999992255279083,4.296007816151359e-08
2024-08-02 06:15:00,19.14,25.2,26.2,22.43,0.8342098207265483,-0.26315761920544034
2024-08-02 06:30:00,19.14,25.2,26.2,24.95,0.7684203829980805,-0.26315775091387117
2024-08-02 06:45:00,19.14,25.2,26.2,25.15,0.702630933200983,-0.2631577991883898
2024-08-02 07:00:00,18.15,24.6,25.3,24.07,0.6368414827812693,-0.26315780167885494
2024-08-02 07:15:00,18.15,24.6,25.3,25.71,0.5710520361623975,-0.26315778647548704
2024-08-02 07:30:00,18.15,24.6,25.3,21.04,0.5052625841584334,-0.26315780801585653
2024-08-02 07:45:00,18.15,24.6,25.3,17.51,0.439473160370364,-0.2631576951522776
2024-08-02 08:00:00,15.52,24.2,24.9,16.19,0.4394727417680683,-1.674409182861325e-06
2024-08-02 08:15:00,15.52,24.2,24.9,15.89,0.4843725160249227,0.17959909702741772
2024-08-02 08:30:00,15.52,24.2,24.9,15.62,0.5437474643412459,0.2374997932652927
2024-08-02 08:45:00,15.52,24.2,24.9,14.89,0.6031224088337349,0.23749977796995614
2024-08-02 09:00:00,15.26,24.1,24.7,15.35,0.6624972988329162,0.23749955999672512
2024-08-02 09:15:00,15.26,24.1,24.7,14.89,0.7218720167586459,0.23749887170291872
2024-08-02 09:30:00,15.26,24.1,24.7,13.44,0.7812466757606971,0.23749863600820476
2024-08-02 09:45:00,15.26,24.1,24.7,14.1,0.8406213873773556,0.2374988464666341
2024-08-02 10:00:00,18.82,23.6,24.1,20.18,0.8999960531567901,0.23749866311773804
2024-08-02 10:15:00,18.82,23.6,24.1,20.68,0.8999960841743784,1.2407035310246783e-07
2024-08-02 10:30:00,18.82,23.6,24.1,20.45,0.8999961112647078,1.0836131769664803e-07
2024-08-02 10:45:00,18.82,23.6,24.1,21.37,0.8999961404731119,1.1683361655911995e-07
2024-08-02 11:00:00,25.8,24.0,24.5,21.23,0.8999961634632037,9.196036687697529e-08
2024-08-02 11:15:00,25.8,24.0,24.5,23.37,0.8999961970619844,1.3439512303037304e-07
2024-08-02 11:30:00,25.8,24.0,24.5,33.41,0.899996221428704,9.746687812395294e-08
2024-08-02 11:45:00,25.8,24.0,24.5,36.63,0.8999962303008948,3.5488763483471075e-08
2024-08-02 12:00:00,33.52,23.7,24.2,23.79,0.8999962374792831,2.8713553312798012e-08
2024-08-02 12:15:00,33.52,23.7,24.2,25.99,0.899996261491838,9.605021933367652e-08
2024-08-02 12:30:00,33.52,23.7,24.2,40.99,0.8999962796611701,7.267732859972398e-08
2024-08-02 12:45:00,33.52,23.7,24.2,33.35,0.8999962852833623,2.248876862509519e-08
2024-08-02 13:00:00,42.53,25.6,26.2,35.36,0.8999962944027039,3.6477366460729854e-08
2024-08-02 13:15:00,42.53,25.6,26.2,53.58,0.899996302304575,3.160748418551407e-08
2024-08-02 13:30:00,42.53,25.6,26.2,59.17,0.8999963056028149,1.3192959613661515e-08
2024-08-02 13:45:00,42.53,25.6,26.2,55.35,0.8999963083627793,1.1039857916728124e-08
2024-08-02 14:00:00,54.86,26.1,28.5,25.6,0.8999963114639237,1.2404577365288105e-08
2024-08-02 14:15:00,54.86,26.1,28.5,36.39,0.8999963319795375,8.206245549757796e-08
2024-08-02 14:30:00,54.86,26.1,28.5,34.91,0.8999963393337136,2.941670418366016e-08
2024-08-02 14:45:00,54.86,26.1,28.5,28.35,0.8999963474555764,3.2487451395724065e-08
2024-08-02 15:00:00,50.28,25.0,30.3,24.65,0.899996362105817,5.860096230492218e-08
2024-08-02 15:15:00,50.28,25.0,30.3,23.51,0.899996386081966,9.590459582042854e-08
2024-08-02 15:30:00,50.28,25.0,30.3,23.04,0.8999964151918339,1.1643947184225567e-07
2024-08-02 15:45:00,50.28,25.0,30.3,23.99,0.8999964469052586,1.2685369865650387e-07
2024-08-02 16:00:00,51.48,24.8,31.8,26.55,0.8999964729784599,1.0429280505874772e-07
2024-08-02 16:15:00,51.48,24.8,31.8,39.72,0.8999964897924928,6.725613177493983e-08
2024-08-02 16:30:00,51.48,24.8,31.8,28.62,0.8999964951884355,2.1583770770661204e-08
2024-08-02 16:45:00,51.48,24.8,31.8,29.51,0.8999965080958829,5.1629789776797e-08
2024-08-02 17:00:00,49.42,24.5,32.4,35.43,0.8999965193774786,4.5126382630655826e-08
2024-08-02 17:15:00,49.42,24.5,32.4,33.55,0.8999965258514673,2.5895954713917035e-08
2024-08-02 17:30:00,49.42,24.5,32.4,29.96,0.8999965330113257,2.8639433491406407e-08
2024-08-02 17:45:00,49.42,24.5,32.4,30.77,0.8999965424237314,3.7649622974811336e-08
2024-08-02 18:00:00,116.67,23.3,33.2,22.82,0.8999965507574998,3.333507381242384e-08
2024-08-02 18:15:00,116.67,23.3,33.2,25.12,0.8999965763546033,1.0238841374743402e-07
2024-08-02 18:30:00,116.67,23.3,33.2,42.84,0.8999966249476217,1.9437207354755515e-07
2024-08-02 18:45:00,116.67,23.3,33.2,69.78,0.8999966298530544,1.9621730906749235e-08
2024-08-02 19:00:00,497.44,23.5,33.7,75.38,0.8999966315616579,6.834413923684224e-09
2024-08-02 19:15:00,497.44,23.5,33.7,93.97,0.8342071622966367,-0.26315787706008464
2024-08-02 19:30:00,497.44,23.5,33.7,112.64,0.768417691715037,-0.2631578823263987
2024-08-02 19:45:00,497.44,23.5,33.7,100.03,0.7026282204039097,-0.26315788524450934
2024-08-02 20:00:00,396.53,24.0,34.6,64.85,0.6368387495625597,-0.2631578833654
2024-08-02 20:15:00,396.53,24.0,34.6,48.13,0.5710492793171982,-0.2631578809814461
2024-08-02 20:30:00,396.53,24.0,34.6,49.81,0.5052598113927563,-0.2631578716977674
2024-08-02 20:45:00,396.53,24.0,34.6,40.75,0.4394703430914121,-0.263157873205377
2024-08-02 21:00:00,83.6,24.2,34.8,35.17,0.3736808772832455,-0.2631578632326663
2024-08-02 21:15:00,83.6,24.2,34.8,26.69,0.30789141431063743,-0.2631578518904323
2024-08-02 21:30:00,83.6,24.2,34.8,32.42,0.24210196317967128,-0.2631578045238646
2024-08-02 21:45:00,83.6,24.2,34.8,29.97,0.17631250193262216,-0.2631578449881965
2024-08-02 22:00:00,34.3,23.5,34.3,27.45,0.11052304394658681,-0.2631578319441414
2024-08-02 22:15:00,34.3,23.5,34.3,24.29,0.11052305314056761,3.677592319561995e-08
2024-08-02 22:30:00,34.3,23.5,34.3,22.99,0.11052306732315818,5.673036229669748e-08
2024-08-02 22:45:00,34.3,23.5,34.3,24.55,0.1105230853727653,7.21984284579591e-08
2024-08-02 23:00:00,25.51,24.1,33.3,24.72,0.11052309889575364,5.4091953360924094e-08
2024-08-02 23:15:00,25.51,24.1,33.3,23.1,0.11052311201952578,5.2495088553872193e-08
2024-08-02 23:30:00,25.51,24.1,33.3,20.85,0.11052312978458055,7.106021909786264e-08
2024-08-02 23:45:00,25.51,24.1,33.3,20.0,0.11052316485183991,1.4026903744079888e-07
2024-08-03 00:00:00,23.68,24.2,32.7,20.48,0.11052321928038629,0.0
2024-08-03 00:15:00,23.68,24.2,32.7,20.66,0.11052205191301304,-4.669469493012723e-06
2024-08-03 00:30:00,23.68,24.2,32.7,20.13,0.10001865711968266,-0.04201357917332149
2024-08-03 00:45:00,23.68,24.2,32.7,19.41,0.1000183615967028,-1.182091919460504e-06
2024-08-03 01:00:00,21.23,24.0,30.1,19.52,0.10001807582598049,-1.1430828892322609e-06
2024-08-03 01:15:00,21.23,24.0,30.1,19.8,0.1000177611160684,-1.2588396483548259e-06
2024-08-03 01:30:00,21.23,24.0,30.1,19.29,0.10001734596483486,-1.6606049341727491e-06
2024-08-03 01:45:00,21.23,24.0,30.1,19.06,0.10001709332281923,-1.0105680625094315e-06
2024-08-03 02:00:00,20.97,24.0,28.2,18.45,0.10001689164136643,-8.06725811208775e-07
2024-08-03 02:15:00,20.97,24.0,28.2,18.39,0.10001676878649325,-4.914194927096993e-07
2024-08-03 02:30:00,20.97,24.0,28.2,17.97,0.10001666048917608,-4.331892686781913e-07
2024-08-03 02:45:00,20.97,24.0,28.2,17.74,0.10001658449707547,-3.039684024486178e-07
2024-08-03 03:00:00,20.0,24.5,27.5,17.83,0.10001652123656214,-2.5304205331089236e-07
2024-08-03 03:15:00,20.0,24.5,27.5,17.54,0.10001645912816376,-2.4843359353043937e-07
2024-08-03 03:30:00,20.0,24.5,27.5,17.68,0.10001641084395592,-1.9313683136124027e-07
2024-08-03 03:45:00,20.0,24.5,27.5,17.67,0.10001636667142336,-1.7669013024912417e-07
2024-08-03 04:00:00,20.4,24.5,26.6,17.76,0.10001632380720142,-1.7145688774311552e-07
2024-08-03 04:15:00,20.4,24.5,26.6,17.77,0.10001618718845842,-5.464749719963358e-07
2024-08-03 04:30:00,20.4,24.5,26.6,17.89,0.10001611363691018,-2.9420619296338657e-07
2024-08-03 04:45:00,20.4,24.5,26.6,18.09,0.1000160685387444,-1.8039266314051616e-07
2024-08-03 05:00:00,20.36,24.5,26.0,18.15,0.10001603953288125,-1.1602345256767066e-07
2024-08-03 05:15:00,20.36,24.5,26.0,18.15,0.15939072394678044,0.23749873765559676
2024-08-03 05:30:00,20.36,24.5,26.0,18.11,0.2187654084854133,0.23749873815453137
2024-08-03 05:45:00,20.36,24.5,26.0,18.39,0.2781401254285928,0.237498867772718
2024-08-03 06:00:00,19.35,24.3,25.5,18.54,0.33751385085586727,0.23749490170909793
2024-08-03 06:15:00,19.35,24.3,25.5,18.71,0.3375159671891663,8.465333196205904e-06
2024-08-03 06:30:00,19.35,24.3,25.5,18.69,0.3375166342683439,2.668316710252583e-06
2024-08-03 06:45:00,19.35,24.3,25.5,18.94,0.3375173588813578,2.8984520556996074e-06
2024-08-03 07:00:00,17.84,24.1,25.1,20.71,0.33751812768260625,3.0752049937632364e-06
2024-08-03 07:15:00,17.84,24.1,25.1,21.46,0.33751819887194234,2.84757344370945e-07
2024-08-03 07:30:00,17.84,24.1,25.1,19.67,0.3375182462168617,1.8937967749543816e-07
2024-08-03 07:45:00,17.84,24.1,25.1,17.06,0.3375184312208649,7.400160126902477e-07
2024-08-03 08:00:00,14.25,23.6,24.6,15.02,0.3968933665421555,0.2374997412851625
2024-08-03 08:15:00,14.25,23.6,24.6,14.83,0.45626833068091943,0.23749985655505568
2024-08-03 08:30:00,14.25,23.6,24.6,14.78,0.5156432962986823,0.2374998624710516
2024-08-03 08:45:00,14.25,23.6,24.6,13.9,0.5750182622282956,0.23749986371845289
2024-08-03 09:00:00,14.24,23.5,24.1,13.43,0.6343932333822352,0.23749988461575855
2024-08-03 09:15:00,14.24,23.5,24.1,14.29,0.6937681923689359,0.23749983594680302
2024-08-03 09:30:00,14.24,23.5,24.1,15.54,0.7531431441039228,0.23749980693994743
2024-08-03 09:45:00,14.24,23.5,24.1,17.88,0.8125180794294931,0.23749974130228102
2024-08-03 10:00:00,18.4,23.3,24.0,18.46,0.871892768807461,0.23749875751187188
2024-08-03 10:15:00,18.4,23.3,24.0,18.8,0.8999965690329835,0.11241520090209
2024-08-03 10:30:00,18.4,23.3,24.0,19.24,0.8999977492208099,4.720751305420379e-06
2024-08-03 10:45:00,18.4,23.3,24.0,20.12,0.8999980704857196,1.2850596387004032e-06
2024-08-03 11:00:00,23.05,22.5,23.1,21.31,0.8999981159752084,1.8195795536968262e-07
2024-08-03 11:15:00,23.05,22.5,23.1,21.13,0.899998153192043,1.4886733845642652e-07
2024-08-03 11:30:00,23.05,22.5,23.1,21.36,0.8999981939171899,1.6290058768575477e-07
2024-08-03 11:45:00,23.05,22.5,23.1,23.74,0.8999982332959576,1.5751507076444682e-07
2024-08-03 12:00:00,27.34,22.7,23.2,21.83,0.899998259656005,1.0544018946845313e-07
2024-08-03 12:15:00,27.34,22.7,23.2,23.24,0.8999982979020758,1.5298428301946387e-07
2024-08-03 12:30:00,27.34,22.7,23.2,23.23,0.8999983282973284,1.215810105925641e-07
2024-08-03 12:45:00,27.34,22.7,23.2,24.16,0.8999983597171257,1.2567918927786081e-07
2024-08-03 13:00:00,35.52,24.6,25.2,23.4,0.8999983873491556,1.105281195457053e-07
2024-08-03 13:15:00,35.52,24.6,25.2,24.52,0.8999984200705536,1.3088559214224915e-07
2024-08-03 13:30:00,35.52,24.6,25.2,26.24,0.8999984478230275,1.1100989549817086e-07
2024-08-03 13:45:00,35.52,24.6,25.2,25.77,0.8999984695960259,8.709199361689457e-08
2024-08-03 14:00:00,41.6,25.0,27.5,25.15,0.8999984936875896,9.63662545316879e-08
2024-08-03 14:15:00,41.6,25.0,27.5,32.98,0.8999985212001591,1.10050278223639e-07
2024-08-03 14:30:00,41.6,25.0,27.5,31.34,0.8999985317595631,4.223761607136112e-08
2024-08-03 14:45:00,41.6,25.0,27.5,34.04,0.8999985442183143,4.98350045674556e-08
2024-08-03 15:00:00,47.92,24.3,29.7,23.79,0.899998553915307,3.878797105727472e-08
2024-08-03 15:15:00,47.92,24.3,29.7,31.3,0.8999985964341196,1.7007525032752824e-07
2024-08-03 15:30:00,47.92,24.3,29.7,26.89,0.8999986092972736,5.1452615945635216e-08
2024-08-03 15:45:00,47.92,24.3,29.7,27.78,0.8999986257013685,6.561637944102472e-08
2024-08-03 16:00:00,52.59,23.6,31.0,38.23,0.8999986402261678,5.809919745303205e-08
2024-08-03 16:15:00,52.59,23.6,31.0,30.57,0.8999986455624311,2.134505328044156e-08
2024-08-03 16:30:00,52.59,23.6,31.0,24.93,0.8999986558975379,4.1340427081593134e-08
2024-08-03 16:45:00,52.59,23.6,31.0,23.71,0.8999986877267515,1.2731685439248963e-07
2024-08-03 17:00:00,45.92,22.7,32.1,24.26,0.899998744006152,2.2511760189303232e-07
2024-08-03 17:15:00,45.92,22.7,32.1,24.33,0.899998790497341,1.8596475603871454e-07
2024-08-03 17:30:00,45.92,22.7,32.1,24.91,0.8999988386310817,1.9253496263971215e-07
2024-08-03 17:45:00,45.92,22.7,32.1,22.1,0.8999988797747824,1.645748031187111e-07
2024-08-03 18:00:00,55.41,22.5,32.8,23.97,0.8999998839127858,4.016552013652586e-06
2024-08-03 18:15:00,55.41,22.5,32.8,32.12,0.8999999904477156,4.261397190674643e-07
2024-08-03 18:30:00,55.41,22.5,32.8,41.6,0.8999997974810919,-7.718664947198306e-07
2024-08-03 18:45:00,55.41,22.5,32.8,55.73,0.8342103430733795,-0.2631578176308498
2024-08-03 19:00:00,143.68,23.5,33.9,53.04,0.7684208758050949,-0.26315786907313843
2024-08-03 19:15:00,143.68,23.5,33.9,46.69,0.7026314104761353,-0.2631578613158383
2024-08-03 19:30:00,143.68,23.5,33.9,54.59,0.6368419490658701,-0.2631578456410608
2024-08-03 19:45:00,143.68,23.5,33.9,55.7,0.5710524831171662,-0.26315786379481576
2024-08-03 20:00:00,111.04,23.2,34.4,49.96,0.5052630156779455,-0.2631578697568826
2024-08-03 20:15:00,111.04,23.2,34.4,41.52,0.439473549919246,-0.26315786303479816
2024-08-03 20:30:00,111.04,23.2,34.4,42.51,0.3736840956841236,-0.26315781694048956
2024-08-03 20:45:00,111.04,23.2,34.4,28.31,0.3078946333210313,-0.2631578494523692
2024-08-03 21:00:00,48.38,22.9,35.1,27.65,0.3078945817185495,-2.0640992715037498e-07
2024-08-03 21:15:00,48.38,22.9,35.1,32.03,0.30789454039786335,-1.652827446019245e-07
2024-08-03 21:30:00,48.38,22.9,35.1,27.71,0.30789396856925777,-2.2873144223112263e-06
2024-08-03 21:45:00,48.38,22.9,35.1,24.83,0.3078939279786652,-1.623623702151633e-07
2024-08-03 22:00:00,28.69,22.0,35.0,33.37,0.3078939071534652,-8.33008000356017e-08
2024-08-03 22:15:00,28.69,22.0,35.0,31.01,0.30589964092547667,-0.007977064911954157
2024-08-03 22:30:00,28.69,22.0,35.0,25.85,0.3058994168213186,-8.964166322567024e-07
2024-08-03 22:45:00,28.69,22.0,35.0,29.48,0.3058993899191541,-1.0760865798431496e-07
2024-08-03 23:00:00,25.76,23.9,34.4,27.6,0.30589930022752126,-3.587665313720123e-07
2024-08-03 23:15:00,25.76,23.9,34.4,28.36,0.3058992560791626,-1.7659343476417177e-07
2024-08-03 23:30:00,25.76,23.9,34.4,30.69,0.3058991977923247,-2.3314735142498932e-07
2024-08-03 23:45:00,25.76,23.9,34.4,33.37,0.30589901480591286,-7.319456474252917e-07
2024-08-04 00:00:00,22.97,22.6,33.2,34.22,0.3036016395014085,0.0
2024-08-04 00:15:00,22.97,22.6,33.2,32.11,0.23781220400258946,-0.2631577419952762
2024-08-04 00:30:00,22.97,22.6,33.2,32.46,0.1720228049668173,-0.26315759614308865
2024-08-04 00:45:00,22.97,22.6,33.2,30.37,0.10623339525619595,-0.2631576388424854
2024-08-04 01:00:00,21.03,23.0,30.1,26.52,0.10000084313354846,-0.024930208490589967
2024-08-04 01:15:00,21.03,23.0,30.1,24.63,0.10000082413983893,-7.597483808741146e-08
2024-08-04 01:30:00,21.03,23.0,30.1,24.54,0.10000080732292514,-6.726765516829047e-08
2024-08-04 01:45:00,21.03,23.0,30.1,23.34,0.10000078960085103,-7.088829645507388e-08
2024-08-04 02:00:00,20.46,23.3,28.0,24.73,0.10000077288402405,-6.686730791294337e-08
2024-08-04 02:15:00,20.46,23.3,28.0,24.49,0.10000075243933788,-8.177874466497315e-08
2024-08-04 02:30:00,20.46,23.3,28.0,20.52,0.1000007310449681,-8.557747915860503e-08
2024-08-04 02:45:00,20.46,23.3,28.0,22.69,0.10000071567231734,-6.149060299831532e-08
2024-08-04 03:00:00,19.77,23.5,26.7,22.67,0.10000069536643735,-8.122351996542321e-08
2024-08-04 03:15:00,19.77,23.5,26.7,24.8,0.10000067351095743,-8.742191970334545e-08
2024-08-04 03:30:00,19.77,23.5,26.7,21.54,0.10000064043718333,-1.3229509637779913e-07
2024-08-04 03:45:00,19.77,23.5,26.7,20.88,0.10000061794484456,-8.996935507710191e-08
2024-08-04 04:00:00,19.33,23.8,26.1,21.56,0.10000059531333128,-9.052605315362783e-08
2024-08-04 04:15:00,19.33,23.8,26.1,21.43,0.10000056738642084,-1.1170764174783798e-07
2024-08-04 04:30:00,19.33,23.8,26.1,19.44,0.10000053621898834,-1.2466972998392833e-07
2024-08-04 04:45:00,19.33,23.8,26.1,20.25,0.10000051139432194,-9.929866562341516e-08
2024-08-04 05:00:00,19.51,24.0,25.7,22.09,0.10000047833215539,-1.322486661847755e-07
2024-08-04 05:15:00,19.51,24.0,25.7,19.04,0.10000038648091167,-3.674049748880748e-07
2024-08-04 05:30:00,19.51,24.0,25.7,19.19,0.10000035382445359,-1.3062583231748803e-07
2024-08-04 05:45:00,19.51,24.0,25.7,19.89,0.10000031396639078,-1.5943225123438154e-07
2024-08-04 06:00:00,18.29,23.9,25.1,19.16,0.10000021169024374,-4.0910458815046624e-07
2024-08-04 06:15:00,18.29,23.9,25.1,18.3,0.10000038224270592,6.822098487235806e-07
2024-08-04 06:30:00,18.29,23.9,25.1,18.85,0.10233834158809477,0.009351837381555372
2024-08-04 06:45:00,18.29,23.9,25.1,18.91,0.10233850162961328,6.401660740396053e-07
2024-08-04 07:00:00,16.37,23.5,24.5,21.07,0.10233863255448859,5.236995012647405e-07
2024-08-04 07:15:00,16.37,23.5,24.5,19.57,0.10233867695007047,1.7758232750963998e-07
2024-08-04 07:30:00,16.37,23.5,24.5,18.05,0.102338806574461,5.184975621075338e-07
2024-08-04 07:45:00,16.37,23.5,24.5,17.61,0.16171355517257172,0.23749899439244287
2024-08-04 08:00:00,12.49,23.0,23.7,18.55,0.22108842249076638,0.23749946927277865
2024-08-04 08:15:00,12.49,23.0,23.7,17.37,0.22109012929802668,6.827229041217464e-06
2024-08-04 08:30:00,12.49,23.0,23.7,15.68,0.28046502185723515,0.23749957023683388
2024-08-04 08:45:00,12.49,23.0,23.7,14.86,0.33983997316701225,0.2374998052391084
2024-08-04 09:00:00,14.05,23.5,24.3,16.75,0.39921493425996596,0.23749984437181482
2024-08-04 09:15:00,14.05,23.5,24.3,16.97,0.4585898606957453,0.2374997057431174
2024-08-04 09:30:00,14.05,23.5,24.3,17.33,0.5179647780997779,0.23749966961613045
2024-08-04 09:45:00,14.05,23.5,24.3,16.8,0.5773396738751958,0.23749958310167152
2024-08-04 10:00:00,17.25,23.2,24.1,17.48,0.6367145984454511,0.23749969828102113
2024-08-04 10:15:00,17.25,23.2,24.1,18.22,0.6960894808867215,0.2374995297650817
2024-08-04 10:30:00,17.25,23.2,24.1,17.81,0.7554640672719466,0.23749834554090032
2024-08-04 10:45:00,17.25,23.2,24.1,19.17,0.8148389001493436,0.2374993315095879
2024-08-04 11:00:00,20.16,23.0,23.6,18.45,0.8148391169240933,8.670989988246447e-07
2024-08-04 11:15:00,20.16,23.0,23.6,18.22,0.8406239382391767,0.10313928526033367
2024-08-04 11:30:00,20.16,23.0,23.6,18.71,0.8999987614812494,0.23749929296829064
2024-08-04 11:45:00,20.16,23.0,23.6,20.87,0.8999996798712181,3.6735598749615406e-06
2024-08-04 12:00:00,23.27,22.7,23.2,19.99,0.8999997603186672,3.217897965868133e-07
2024-08-04 12:15:00,23.27,22.7,23.2,20.69,0.899999730755806,-1.182514450803751e-07
2024-08-04 12:30:00,23.27,22.7,23.2,21.12,0.8999996799628479,-2.0317183224705104e-07
2024-08-04 12:45:00,23.27,22.7,23.2,21.96,0.8999996284111605,-2.0620674945348583e-07
2024-08-04 13:00:00,26.81,24.3,25.8,22.64,0.8999994926300329,-5.431245106990445e-07
2024-08-04 13:15:00,26.81,24.3,25.8,22.12,0.8999995681093763,3.0191737376839e-07
2024-08-04 13:30:00,26.81,24.3,25.8,25.14,0.8999996521991114,3.3635894025607627e-07
2024-08-04 13:45:00,26.81,24.3,25.8,22.96,0.899999688459041,1.450397184576957e-07
2024-08-04 14:00:00,27.77,24.4,27.4,24.79,0.9,1.2461638361216387e-06
2024-08-04 14:15:00,27.77,24.4,27.4,24.5,0.8999999284784539,-2.860861845199736e-07
2024-08-04 14:30:00,27.77,24.4,27.4,24.31,0.8999999168110142,-4.666975872424928e-08
2024-08-04 14:45:00,27.77,24.4,27.4,24.92,0.8999998725304126,-1.7712240651945876e-07
2024-08-04 15:00:00,30.98,23.7,29.3,29.46,0.8999998388843944,-1.3458407277511242e-07
2024-08-04 15:15:00,30.98,23.7,29.3,26.05,0.8999997455805179,-3.732155060554021e-07
2024-08-04 15:30:00,30.98,23.7,29.3,24.9,0.8999997233044426,-8.91043012707371e-08
2024-08-04 15:45:00,30.98,23.7,29.3,34.95,0.899999696007435,-1.0918803017290202e-07
2024-08-04 16:00:00,31.65,23.3,30.1,25.77,0.8894748745302149,-0.04209928590888046
2024-08-04 16:15:00,31.65,23.3,30.1,23.93,0.8894748621312227,-4.9595968665272494e-08
2024-08-04 16:30:00,31.65,23.3,30.1,28.48,0.8894748521308052,-4.000166997641941e-08
2024-08-04 16:45:00,31.65,23.3,30.1,25.25,0.8894748332951901,-7.534246071472239e-08
2024-08-04 17:00:00,32.13,24.0,31.6,48.3,0.889474821763832,-4.612543236248712e-08
2024-08-04 17:15:00,32.13,24.0,31.6,27.91,0.8236853604066573,-0.2631578454286987
2024-08-04 17:30:00,32.13,24.0,31.6,27.33,0.8236853419118687,-7.397915435802815e-08
2024-08-04 17:45:00,32.13,24.0,31.6,38.18,0.8236853253902631,-6.608642255656605e-08
2024-08-04 18:00:00,38.6,23.0,33.0,46.06,0.7578958933403404,-0.26315772819969085
2024-08-04 18:15:00,38.6,23.0,33.0,53.31,0.6921064344701099,-0.26315783548092186
2024-08-04 18:30:00,38.6,23.0,33.0,39.56,0.6263169697002677,-0.2631578590793686
2024-08-04 18:45:00,38.6,23.0,33.0,43.29,0.5605275249741386,-0.2631577789045165
2024-08-04 19:00:00,83.35,22.6,33.5,30.77,0.4947380707022067,-0.26315781708772756
2024-08-04 19:15:00,83.35,22.6,33.5,41.39,0.4947380274947774,-1.7282971720433693e-07
2024-08-04 19:30:00,83.35,22.6,33.5,70.09,0.4289485784100681,-0.2631577963388372
2024-08-04 19:45:00,83.35,22.6,33.5,64.74,0.36315911036940146,-0.2631578721626666
2024-08-04 20:00:00,61.45,22.0,33.9,51.02,0.2973696420921689,-0.26315787310893035
2024-08-04 20:15:00,61.45,22.0,33.9,35.88,0.23158017854158663,-0.26315785420232896
2024-08-04 20:30:00,61.45,22.0,33.9,36.43,0.16579092472725265,-0.2631570152573359
2024-08-04 20:45:00,61.45,22.0,33.9,34.27,0.10000155620125364,-0.26315747410399604
2024-08-04 21:00:00,32.06,22.0,34.8,32.68,0.10000108366267084,-1.8901543312188629e-06
2024-08-04 21:15:00,32.06,22.0,34.8,27.23,0.10000097369765021,-4.3986008252394626e-07
2024-08-04 21:30:00,32.06,22.0,34.8,25.62,0.10000096053914168,-5.263403413113821e-08
2024-08-04 21:45:00,32.06,22.0,34.8,23.39,0.10000094891969288,-4.6477795168087255e-08
